edited,name,uuid,gender,first_name,last_name,party,parliament,education,questions_get,answers_give,url_profile
2015-05-12 11:00,ekin-deligoz,c979cf7e-627e-4493-a155-eb9d3352cda2,female,Ekin,Deligöz,DIE GRÜNEN,Bundestag,Diplom-Verwaltungswissenschaftlerin,0,0,https://www.abgeordnetenwatch.de/profile/ekin-deligoz
2015-05-12 10:00,dr-edgar-franke,c98f9df8-791e-4298-af94-02c0cec2c434,male,Edgar,Franke,SPD,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/dr-edgar-franke
2015-05-22 01:09,michael-fuchs,c99b7070-27c4-4b8e-9d5e-4f3165822fac,male,Michael,Fuchs,CDU,Bundestag,Apotheker,0,0,https://www.abgeordnetenwatch.de/profile/michael-fuchs
2015-05-12 02:00,maria-michalk,c9ee8fb6-5255-4d97-bd7b-2b8d23616cdf,female,Maria,Michalk,CDU,Bundestag,Ökonom,0,0,https://www.abgeordnetenwatch.de/profile/maria-michalk
2015-05-21 01:08,julia-verlinden,c9f91d85-9ee5-4345-bdb2-79aa98a231bd,female,Julia,Verlinden,DIE GRÜNEN,Bundestag,Diplom-Umweltwissenschaftlerin,0,0,https://www.abgeordnetenwatch.de/profile/julia-verlinden
2015-05-12 02:00,susanne-mittag,ca0b0030-e1ca-4b32-8eb3-4c2832bf3815,female,Susanne,Mittag,SPD,Bundestag,Polizeibeamtin,0,0,https://www.abgeordnetenwatch.de/profile/susanne-mittag
2015-05-14 01:08,antje-tillmann,ca22f080-ec9f-4d59-b4d8-cdc729683fed,female,Antje,Tillmann,CDU,Bundestag,Steuerberaterin,0,0,https://www.abgeordnetenwatch.de/profile/antje-tillmann
2015-05-22 01:08,hans-georg-von-der-marwitz,ca70eaf8-f3e2-4ead-aaff-c9d12a5ce07d,male,Hans-Georg,von der Marwitz,CDU,Bundestag,Landwirt,0,0,https://www.abgeordnetenwatch.de/profile/hans-georg-von-der-marwitz
2015-05-14 01:08,lothar-riebsamen,caf0b4e5-1a04-42ab-9bec-ce297173d192,male,Lothar,Riebsamen,CDU,Bundestag,Bürgermeister a.D.,0,0,https://www.abgeordnetenwatch.de/profile/lothar-riebsamen
2015-05-23 01:08,philipp-misfelder,cb30f48c-d7f4-4f18-a081-94da2368a047,male,Philipp,Mißfelder,CDU,Bundestag,Historiker,0,0,https://www.abgeordnetenwatch.de/profile/philipp-misfelder
2015-05-12 01:00,karin-strenz,cb6eed64-3aaf-4edb-b339-445aaacf738f,female,Karin,Strenz,CDU,Bundestag,Sonderschullehrerin,0,0,https://www.abgeordnetenwatch.de/profile/karin-strenz
2015-05-22 01:08,katrin-goring-eckardt,cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,female,Katrin,Göring-Eckardt,DIE GRÜNEN,Bundestag,Politikerin,0,0,https://www.abgeordnetenwatch.de/profile/katrin-goring-eckardt
2015-05-12 00:00,thomas-hitschler,cba6c788-60dd-4989-972f-62a586ae0dbd,male,Thomas,Hitschler,SPD,Bundestag,Politikwissenschaftler,0,0,https://www.abgeordnetenwatch.de/profile/thomas-hitschler
2015-05-22 01:08,albert-weiler,cbdde860-6842-41eb-a405-f3cf82af507d,male,Albert,Weiler,CDU,Bundestag,Verwaltungs- und Betriebswirt,0,0,https://www.abgeordnetenwatch.de/profile/albert-weiler
2015-05-28 12:10,dr-volker-ullrich,cc7bd344-2fd6-413f-8f17-598010816295,male,Volker,Ullrich,CSU,Bundestag,Jurist und Diplom-Kaufmann,0,0,https://www.abgeordnetenwatch.de/profile/dr-volker-ullrich
2015-05-12 11:00,kees-de-vries,cc876cde-31f1-45d8-b0a0-40b38ec91ce6,male,Kees de,Vries,CDU,Bundestag,Selbstständiger Unternehmer,0,0,https://www.abgeordnetenwatch.de/profile/kees-de-vries
2015-05-13 01:08,dr-frank-steffel,cd2c455e-67cb-47c6-b334-b4873750ab8f,male,Frank,Steffel,CDU,Bundestag,Diplom-Kaufmann,0,0,https://www.abgeordnetenwatch.de/profile/dr-frank-steffel
2015-05-12 02:00,kirsten-luhmann,cda69e50-d9bb-4f24-a85c-e986cdb4d602,female,Kirsten,Lühmann,SPD,Bundestag,Polizeibeamtin,0,0,https://www.abgeordnetenwatch.de/profile/kirsten-luhmann
2015-05-22 01:09,marco-bulow,cde35ebc-2d9e-4859-8cf0-2d15fd463d8f,male,Marco,Bülow,SPD,Bundestag,Freier Journalist,0,0,https://www.abgeordnetenwatch.de/profile/marco-bulow
2015-05-12 09:00,ralf-kapschack,cde8ea6b-5cb8-42c3-86e5-16f05e9113a2,male,Ralf,Kapschack,SPD,Bundestag,Journalist,0,0,https://www.abgeordnetenwatch.de/profile/ralf-kapschack
2015-05-15 01:08,jurgen-trittin,ce1b06b0-2bae-4acf-a44a-14805cd1327e,male,Jürgen,Trittin,DIE GRÜNEN,Bundestag,"Diplom-Sozialwirt, Journalist",0,0,https://www.abgeordnetenwatch.de/profile/jurgen-trittin
2015-05-12 09:00,michael-leutert,ce4218f8-bcbd-4436-9188-dbbf32a1bf8b,male,Michael,Leutert,DIE LINKE,Bundestag,Diplom-Soziologe,0,0,https://www.abgeordnetenwatch.de/profile/michael-leutert
2015-05-23 01:08,thorsten-hoffmann,cefa53c2-1acb-44cb-8865-70258efcd79c,male,Thorsten,Hoffmann,CDU,Bundestag,Polizeibeamter/Polizeihauptkommissar,0,0,https://www.abgeordnetenwatch.de/profile/thorsten-hoffmann
2015-05-12 10:00,ulrike-gottschalck,cf2fb66b-95e2-49c8-aad0-8e7fa97b929d,female,Ulrike,Gottschalck,SPD,Bundestag,Kinderpflegerin,0,0,https://www.abgeordnetenwatch.de/profile/ulrike-gottschalck
2015-05-11 23:01,bernd-siebert,cf7857ee-19f0-45d8-bf64-a445358d1c48,male,Bernd,Siebert,CDU,Bundestag,Selbständiger Kaufmann,0,0,https://www.abgeordnetenwatch.de/profile/bernd-siebert
2015-05-17 01:08,tabea-rosner,cf832988-3ab3-4bf6-bb0a-318c11730cbd,female,Tabea,Rößner,DIE GRÜNEN,Bundestag,Journalistin,0,0,https://www.abgeordnetenwatch.de/profile/tabea-rosner
2015-05-17 01:08,hilde-mattheis,d00f3cb5-e187-4aea-acc2-fbee1aec74c4,female,Hilde,Mattheis,SPD,Bundestag,Lehrerin,0,0,https://www.abgeordnetenwatch.de/profile/hilde-mattheis
2015-05-12 02:00,sabine-poschmann,d03a6f40-d327-4ed1-b91e-f6169dfd8284,female,Sabine,Poschmann,SPD,Bundestag,Regionalmanagerin,0,0,https://www.abgeordnetenwatch.de/profile/sabine-poschmann
2015-05-12 01:00,michael-roth,d04db7dd-812d-4a97-a4af-0a997fdb23e1,male,Michael,Roth,SPD,Bundestag,Diplom-Politologe,0,0,https://www.abgeordnetenwatch.de/profile/michael-roth
2015-05-12 09:00,jens-koeppen,d0e0a006-8171-4ea8-8112-ad3a9cb0027c,male,Jens,Koeppen,CDU,Bundestag,Elektro-Techniker,0,0,https://www.abgeordnetenwatch.de/profile/jens-koeppen
2015-05-18 01:08,dr-hans-peter-bartels,d0e36c6a-ce2e-49bc-b480-120f1fb92ce3,male,Hans-Peter,Bartels,SPD,Bundestag,Journalist,0,0,https://www.abgeordnetenwatch.de/profile/dr-hans-peter-bartels
2015-05-11 23:01,margaret-horb,d1b6fbd3-5f5c-4a2a-b2e3-0709f1f321b7,female,Margaret,Horb,CDU,Bundestag,Diplom Finanzwirt (FH) - Angestellte,0,0,https://www.abgeordnetenwatch.de/profile/margaret-horb
2015-05-12 10:00,petra-ernstberger,d21e5c52-ed98-43b4-8e8c-d8fd05b0653f,female,Petra,Ernstberger,SPD,Bundestag,Lehrerin,0,0,https://www.abgeordnetenwatch.de/profile/petra-ernstberger
2015-05-12 02:00,dr-martin-patzold,d22c424e-74e6-4b5f-ba1f-4e60dda6849d,male,Martin,Pätzold,CDU,Bundestag,Diplom-Kaufmann,0,0,https://www.abgeordnetenwatch.de/profile/dr-martin-patzold
2015-05-12 01:00,norbert-schindler,d252f21e-d708-4e2f-bda4-77b841474541,male,Norbert,Schindler,CDU,Bundestag,"Ökonomierat, Landwirtschaftsmeister, Winzer",0,0,https://www.abgeordnetenwatch.de/profile/norbert-schindler
2015-05-12 01:00,christoph-strasser,d2e2bc00-efe8-4503-9c52-00b02395cb0b,male,Christoph,Strässer,SPD,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/christoph-strasser
2015-05-12 10:00,karin-evers-meyer,d40b97c8-104a-42aa-9c62-4296be62dc4f,female,Karin,Evers-Meyer,SPD,Bundestag,"Journalistin, Autorin",0,0,https://www.abgeordnetenwatch.de/profile/karin-evers-meyer
2015-05-12 09:00,bettina-hornhues,d4b3a06c-9664-47fb-af52-3b1d380fd78c,female,Bettina,Hornhues,CDU,Bundestag,Bankkauffrau,0,0,https://www.abgeordnetenwatch.de/profile/bettina-hornhues
2015-05-29 01:08,stephan-stracke,d4ba9524-b108-45ed-971b-6dcd49815bc0,male,Stephan,Stracke,CSU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/stephan-stracke
2015-05-21 01:08,martin-patzelt,d55718a1-aa47-4dcf-8a46-2a8bc8fba1da,male,Martin,Patzelt,CDU,Bundestag,Diplom Sozialpädagoge/Sozialarbeiter,0,0,https://www.abgeordnetenwatch.de/profile/martin-patzelt
2015-05-12 09:00,birgit-kompel,d62b840b-38fe-42ca-a34f-ca2ae3b3e8cf,female,Birgit,Kömpel,SPD,Bundestag,Personalberaterin,0,0,https://www.abgeordnetenwatch.de/profile/birgit-kompel
2015-05-12 09:00,christina-kampmann,d70cdc53-3d4d-4440-b784-683ba82a5114,female,Christina,Kampmann,SPD,Bundestag,Politikwissenschaftlerin,0,0,https://www.abgeordnetenwatch.de/profile/christina-kampmann
2015-05-12 01:00,sebastian-steineke,d73cd422-8c9f-4b2c-9cc5-e83c256b4cc0,male,Sebastian,Steineke,CDU,Bundestag,Rechtsanwalt,0,0,https://www.abgeordnetenwatch.de/profile/sebastian-steineke
2015-05-12 10:00,christian-haase,d7a516dd-5507-4ad4-a7a9-ba616cd65e23,male,Christian,Haase,CDU,Bundestag,Diplomverwaltungswirt (FH) und Bürgermeister,0,0,https://www.abgeordnetenwatch.de/profile/christian-haase
2015-05-29 01:08,sebastian-hartmann,d81b7f51-a3f2-4c5c-a4bf-06f7d0dccc89,male,Sebastian,Hartmann,SPD,Bundestag,Organisationsberater,0,0,https://www.abgeordnetenwatch.de/profile/sebastian-hartmann
2015-05-12 11:00,michael-donth,d82c9816-e12a-457b-9336-5fcd2aaa182a,male,Michael,Donth,CDU,Bundestag,Bürgermeister,0,0,https://www.abgeordnetenwatch.de/profile/michael-donth
2015-05-12 02:00,florian-pronold,d9aadf4b-dc13-4faf-953c-fdad15e7a324,male,Florian,Pronold,SPD,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/florian-pronold
2015-05-27 01:08,erika-steinbach,d9e672fc-2a33-45c2-9a73-f45f31291541,female,Erika,Steinbach,CDU,Bundestag,"Informatikerin, Geigerin, Diplomverwaltungswirtin",0,0,https://www.abgeordnetenwatch.de/profile/erika-steinbach
2015-05-23 01:08,stefan-liebich,da110872-c454-48b0-b09c-4ac649212487,male,Stefan,Liebich,DIE LINKE,Bundestag,Diplom-Betriebswirt (FH),0,0,https://www.abgeordnetenwatch.de/profile/stefan-liebich
2015-05-22 01:09,waldemar-westermayer,da3ecb45-cbfc-4c0d-88c7-595e9089b13c,male,Waldemar,Westermayer,CDU,Bundestag,Landwirtschaftsmeister,0,0,https://www.abgeordnetenwatch.de/profile/waldemar-westermayer
2015-05-12 10:00,hans-peter-friedrich,da7876fb-7753-4111-a134-4357e03b1980,male,Hans-Peter,Friedrich,CSU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/hans-peter-friedrich
2015-05-12 14:43,hans-michelbach,daee3607-1857-47f6-bfe5-6b65f6721b25,male,Hans,Michelbach,CSU,Bundestag,Kaufmann im Groß- und Außenhandel,0,0,https://www.abgeordnetenwatch.de/profile/hans-michelbach
2015-05-24 01:08,annette-groth,db9ce7b8-fbc1-4509-a8a7-778bb8b46785,female,Annette,Groth,DIE LINKE,Bundestag,Soziologin,0,0,https://www.abgeordnetenwatch.de/profile/annette-groth
2015-05-12 02:00,henning-otte,dbaffce1-bbc7-4951-a7ab-d50003b30dc2,male,Henning,Otte,CDU,Bundestag,"Prokurist, Jurist",0,0,https://www.abgeordnetenwatch.de/profile/henning-otte
2015-05-24 01:08,dr-birgit-malecha-nissen,dbbc069d-37c8-4b40-a1d1-1e983cf4655a,female,Birgit,Malecha-Nissen,SPD,Bundestag,Diplom-Geologin,0,0,https://www.abgeordnetenwatch.de/profile/dr-birgit-malecha-nissen
2015-05-22 01:08,tobias-zech,dc4f950a-8ecd-4370-9f58-a73b72fdccab,male,Tobias,Zech,CSU,Bundestag,Kaufmännischer Angestellter,0,0,https://www.abgeordnetenwatch.de/profile/tobias-zech
2015-05-21 01:08,annette-widmann--mauz,dc7b2ed8-8bf3-4d94-8a91-7054249f5fbe,female,Annette,Widmann- Mauz,CDU,Bundestag,Studium der Politik- und Rechtswissenschaften,0,0,https://www.abgeordnetenwatch.de/profile/annette-widmann--mauz
2015-05-18 10:02,ingrid-pahlmann,dc7c21f3-1225-4ab7-9e03-701148ab150c,female,Ingrid,Pahlmann,CDU,Bundestag,Hauswirtschaftsleiterin (Hwl),0,0,https://www.abgeordnetenwatch.de/profile/ingrid-pahlmann
2015-05-12 09:00,thomas-jurk,dce1389f-8208-47e7-a347-e5c8111c1ec9,male,Thomas,Jurk,SPD,Bundestag,Funkmechaniker,0,0,https://www.abgeordnetenwatch.de/profile/thomas-jurk
2015-05-15 01:08,elisabeth-scharfenberg,dd5646c5-6ec8-4b83-ae3f-3997b926d0b9,female,Elisabeth,Scharfenberg,DIE GRÜNEN,Bundestag,"Diplom-Sozialpädagogin (FH), Berufsbetreuerin",0,0,https://www.abgeordnetenwatch.de/profile/elisabeth-scharfenberg
2015-05-14 01:08,stefan-schwartze,dd716e2a-e6ed-456d-a0e5-4639c6071572,male,Stefan,Schwartze,SPD,Bundestag,Industriemechaniker,0,0,https://www.abgeordnetenwatch.de/profile/stefan-schwartze
2015-05-12 11:00,heike-brehmer,de0ae036-4aa5-422a-8e68-0ed7e5ee74aa,female,Heike,Brehmer,CDU,Bundestag,Diplom-Betriebswirtin,0,0,https://www.abgeordnetenwatch.de/profile/heike-brehmer
2015-05-31 01:08,kordula-schulz-asche,df071fbf-15b2-4eeb-bd90-0be7e2e6dd00,female,Kordula,Schulz-Asche,DIE GRÜNEN,Bundestag,"Krankenschwester, Kommunikationswissenschaftlerin",0,0,https://www.abgeordnetenwatch.de/profile/kordula-schulz-asche
2015-05-14 01:08,carola-stauche,df5c200e-3317-4f02-bd4c-cafb97c29c18,female,Carola,Stauche,CDU,Bundestag,"Chemiefacharbeiterin, Verwaltungsfachwirtin",0,0,https://www.abgeordnetenwatch.de/profile/carola-stauche
2015-05-12 09:00,gabriele-losekrug-moller,dfe553c8-3c96-498a-aa02-5ac4e62872e4,female,Gabriele,Lösekrug-Möller,SPD,Bundestag,Diplom-Sozialpädagogin,0,0,https://www.abgeordnetenwatch.de/profile/gabriele-losekrug-moller
2015-05-12 11:00,lothar-binding,e00ac978-5e34-450c-b891-5c199c8e9387,male,Lothar,Binding,SPD,Bundestag,"Starkstromelektriker, Mathematiker",0,0,https://www.abgeordnetenwatch.de/profile/lothar-binding
2015-05-12 01:00,dieter-stier,e0a86aa6-802a-486f-854f-4f98de4eee55,male,Dieter,Stier,CDU,Bundestag,Diplom-Agraringenieur,0,0,https://www.abgeordnetenwatch.de/profile/dieter-stier
2015-05-14 01:09,andre-berghegger,e2517eb2-692f-4ce3-b473-da2cc9fc9e31,male,André,Berghegger,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/andre-berghegger
2015-05-12 00:00,dr-karl-heinz-brunner,e32e8916-3b91-48ad-855d-50a0a63ac415,male,Karl-Heinz,Brunner,SPD,Bundestag,"Selbständiger Rechtsdienstleister und Wirtschaftsberater, Bürgermeister a.D., Kreisrat",0,0,https://www.abgeordnetenwatch.de/profile/dr-karl-heinz-brunner
2015-05-14 01:09,bernhard-daldrup,e34d2883-27c3-41ff-90c6-9cc604fe287e,male,Bernhard,Daldrup,SPD,Bundestag,Politikwissenschaftler (M.A.),0,0,https://www.abgeordnetenwatch.de/profile/bernhard-daldrup
2015-05-12 11:00,wolfgang-strengmann-kuhn,e372dee0-f2ee-4d9b-901b-cabbd423a536,male,Wolfgang,Strengmann-Kuhn,DIE GRÜNEN,Bundestag,promovierter und habilitierter Volkswirt,0,0,https://www.abgeordnetenwatch.de/profile/wolfgang-strengmann-kuhn
2015-05-27 01:08,peter-altmaier,e3f479c9-8fa3-4be3-9209-6c6fd39ddc6f,male,Peter,Altmaier,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/peter-altmaier
2015-05-20 01:08,nadine-schon,e3fdb5ae-4573-408b-98f0-f3f55650287f,female,Nadine,Schön,CDU,Bundestag,Diplom-Juristin,0,0,https://www.abgeordnetenwatch.de/profile/nadine-schon
2015-05-29 01:08,manfred-grund,e4019f04-4d62-43c8-8c40-6102faa36247,male,Manfred,Grund,CDU,Bundestag,Diplomelektroingenieur,0,0,https://www.abgeordnetenwatch.de/profile/manfred-grund
2015-05-23 01:08,sevim-dagdelen,e43f7fd2-491d-4383-b8be-97c1ccf38c11,female,Sevim,Dagdelen,DIE LINKE,Bundestag,Journalistin,0,0,https://www.abgeordnetenwatch.de/profile/sevim-dagdelen
2015-05-30 01:09,katja-dorner,e4e4516d-22a0-4ac0-b3e3-c3eb33a43c3c,female,Katja,Dörner,DIE GRÜNEN,Bundestag,"Studium der Politikwissenschaften, des Öffentlichen Rechts und der Literaturwissenschaften (M.A.)",0,0,https://www.abgeordnetenwatch.de/profile/katja-dorner
2015-05-12 00:00,oswin-veith,e64dc903-e322-4707-b7b3-b44483200408,male,Oswin,Veith,CDU,Bundestag,"Verwaltungsjurist, Erster Kreisbeigeordneter a.D",0,0,https://www.abgeordnetenwatch.de/profile/oswin-veith
2015-05-11 23:01,patrick-schnieder,e681cf8f-73cb-4b1a-857c-53992a0fa9bf,male,Patrick,Schnieder,CDU,Bundestag,Bürgermeister a.D.,0,0,https://www.abgeordnetenwatch.de/profile/patrick-schnieder
2015-05-12 02:00,achim-post,e6a76034-7212-4ce1-b8d1-e15918482247,male,Achim,Post,SPD,Bundestag,Diplom-Soziologe,0,0,https://www.abgeordnetenwatch.de/profile/achim-post
2015-05-28 12:10,gunter-krings,e70ae6c5-5f58-4394-84e0-073d67d0f3d2,male,Günter,Krings,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/gunter-krings
2015-05-11 23:01,matthaus-strebl,e71d8753-e094-4b62-876c-d04c760eeb30,male,Matthäus,Strebl,CSU,Bundestag,Bankkaufmann,0,0,https://www.abgeordnetenwatch.de/profile/matthaus-strebl
2015-05-21 01:09,anja-karliczek,e7cdde14-c020-486e-9b2d-fec433ce9141,female,Anja,Karliczek,CDU,Bundestag,Leitende Angestellte im Familienbetrieb,0,0,https://www.abgeordnetenwatch.de/profile/anja-karliczek
2015-05-12 00:00,markus-tressel,e7d6dea5-f5a3-47cb-99de-d8f833101699,male,Markus,Tressel,DIE GRÜNEN,Bundestag,Landesgeschäftsführer,0,0,https://www.abgeordnetenwatch.de/profile/markus-tressel
2015-05-22 01:09,christina-jantz,e8ae491e-1c02-4cd9-b283-6ef456c179be,female,Christina,Jantz,SPD,Bundestag,Verwaltungsfachwirtin,0,0,https://www.abgeordnetenwatch.de/profile/christina-jantz
2015-05-26 01:08,dr-matthias-miersch,e8d38c76-2dac-40ac-8db6-08cbbecd571a,male,Matthias,Miersch,SPD,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/dr-matthias-miersch
2015-05-14 01:09,manfred-behrens,e909c1ac-0aa8-4286-a2d7-c58aab825a7f,male,Manfred,Behrens,CDU,Bundestag,"Verwaltungsvollzugsbeamter, Ortsbürgermeister",0,0,https://www.abgeordnetenwatch.de/profile/manfred-behrens
2015-05-11 23:01,reiner-meier,e94f4ab8-6c73-48f7-a352-bc2ba1323497,male,Reiner,Meier,CSU,Bundestag,Diplom-Verwaltungswirt (FH),0,0,https://www.abgeordnetenwatch.de/profile/reiner-meier
2015-05-27 01:08,gerda-hasselfeldt,e97d38f1-adff-4420-9c77-4f13768a9f9b,female,Gerda,Hasselfeldt,CSU,Bundestag,Diplomvolkswirtin,0,0,https://www.abgeordnetenwatch.de/profile/gerda-hasselfeldt
2015-05-12 01:00,astrid-timmermann-fechter,ea1c38e4-ce06-4428-adf0-7875fa60846d,female,Astrid,Timmermann-Fechter,CDU,Bundestag,Geschäftsführerin,0,0,https://www.abgeordnetenwatch.de/profile/astrid-timmermann-fechter
2015-05-21 01:09,jutta-eckenbach,ea2c3891-3046-41fc-b81d-c6f3d2913590,female,Jutta,Eckenbach,CDU,Bundestag,Bürokauffrau,0,0,https://www.abgeordnetenwatch.de/profile/jutta-eckenbach
2015-05-31 01:08,jana-schimke,ea9c3b55-55d9-4d9e-999b-d5cc500298b5,female,Jana,Schimke,CDU,Bundestag,Diplom-Politikwissenschaftlerin,0,0,https://www.abgeordnetenwatch.de/profile/jana-schimke
2015-05-11 23:01,johannes-steiniger,eafa3b4d-919c-4420-b3b1-2b274aff441b,male,Johannes,Steiniger,CDU,Bundestag,Referendar,0,0,https://www.abgeordnetenwatch.de/profile/johannes-steiniger
2015-05-11 23:01,kordula-kovac,eb239553-d43a-4c30-b8f9-98fc984b0e78,female,Kordula,Kovac,CDU,Bundestag,Geschäftsführerin,0,0,https://www.abgeordnetenwatch.de/profile/kordula-kovac
2015-05-24 01:08,simone-raatz,eb4b1bd3-cdf6-4967-8e67-c961162ddf9f,female,Simone,Raatz,SPD,Bundestag,Dipl.-Chemikerin,0,0,https://www.abgeordnetenwatch.de/profile/simone-raatz
2015-05-12 02:00,stefan-muller,ebbd47c8-1d81-48eb-9598-2f32188d0dbd,male,Stefan,Müller,CSU,Bundestag,Bankfachwirt,0,0,https://www.abgeordnetenwatch.de/profile/stefan-muller
2015-05-12 10:00,klaus-ernst,ec26b137-9778-4752-8565-92808705bbc3,male,Klaus,Ernst,DIE LINKE,Bundestag,Diplom-Volkswirt und Diplom-Sozialökonom,0,0,https://www.abgeordnetenwatch.de/profile/klaus-ernst
2015-05-12 09:00,andrea-lindholz,ece5bb8e-3614-4e69-ad45-df2c0443e76f,female,Andrea,Lindholz,CSU,Bundestag,Rechtsanwältin,0,0,https://www.abgeordnetenwatch.de/profile/andrea-lindholz
2015-05-12 09:00,helga-kuhn-mengel,ed960802-1c62-4829-9a41-53b48c93ce6b,female,Helga,Kühn-Mengel,SPD,Bundestag,Diplom-Psychologin,0,0,https://www.abgeordnetenwatch.de/profile/helga-kuhn-mengel
2015-05-12 00:00,sabine-weiss,edd7cf78-b985-4134-9133-34a93256da78,female,Sabine,Weiss,CDU,Bundestag,"Rechtsanwältin, Bürgermeisterin a.D.",0,0,https://www.abgeordnetenwatch.de/profile/sabine-weiss
2015-05-30 01:08,philipp-murmann,ee1f0a37-2f86-425d-b7b7-1173102dd409,male,Philipp,Murmann,CDU,Bundestag,Geschäftsführender Gesellschafter,0,0,https://www.abgeordnetenwatch.de/profile/philipp-murmann
2015-05-12 01:00,ole-schroder,ee340d4a-74d5-4e44-8f6c-d233f82fc8f8,male,Ole,Schröder,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/ole-schroder
2015-05-25 01:08,peter-tauber,ee650c23-9ebc-486d-bcf1-534dc22ad5ee,male,Peter,Tauber,CDU,Bundestag,Historiker,0,0,https://www.abgeordnetenwatch.de/profile/peter-tauber
2015-05-19 01:08,nina-warken,ef1149dc-f433-4982-ae25-23cd092b5f76,female,Nina,Warken,CDU,Bundestag,Rechtsanwältin,0,0,https://www.abgeordnetenwatch.de/profile/nina-warken
2015-05-20 01:08,matthias-ilgen,ef7b197f-2730-4ee7-8173-002a77c1f33f,male,Matthias,Ilgen,SPD,Bundestag,"Lehramtsstudium, Veranstaltungskaufmann",0,0,https://www.abgeordnetenwatch.de/profile/matthias-ilgen
2015-05-14 01:09,marie-luise-dott,f014f5a3-9620-4b28-9f4d-e999b7502efe,female,Marie-Luise,Dött,CDU,Bundestag,"Einzelhandelskauffrau, Gemmologin, Edelsteingutachterin",0,0,https://www.abgeordnetenwatch.de/profile/marie-luise-dott
2015-05-15 01:08,eva-bulling-schroter,f0c96eef-d08e-4aeb-a956-29a96fe42883,female,Eva,Bulling-Schröter,DIE LINKE,Bundestag,Schlosserin,0,0,https://www.abgeordnetenwatch.de/profile/eva-bulling-schroter
2015-05-12 09:00,michael-kretschmer,f1ec12e1-cec5-4d09-a343-3245bf750d27,male,Michael,Kretschmer,CDU,Bundestag,Diplom-Wirtschaftsingenieur (FH),0,0,https://www.abgeordnetenwatch.de/profile/michael-kretschmer
2015-05-12 01:00,dr-kirsten-tackmann,f201d720-033c-4895-82ad-949e95aa12d6,female,Kirsten,Tackmann,DIE LINKE,Bundestag,"Veterinärmedizinerin, Chemielaborantin",0,0,https://www.abgeordnetenwatch.de/profile/dr-kirsten-tackmann
2015-05-25 01:08,marina-kermer,f2078ea7-71cd-4df5-b616-55d135bb40dd,female,Marina,Kermer,SPD,Bundestag,Vorsitzende der Geschäftsführung der Agentur für Arbeit Stendal,0,0,https://www.abgeordnetenwatch.de/profile/marina-kermer
2015-05-12 01:00,corinna-ruffer,f2bceb6f-2521-48ce-90b1-44457e7a5679,female,Corinna,Rüffer,DIE GRÜNEN,Bundestag,Studium der Politikwissenschaften und Öffentliches Recht,0,0,https://www.abgeordnetenwatch.de/profile/corinna-ruffer
2015-05-23 01:08,karl-schiewerling,f2cdec87-c16b-4fb9-ac0e-d598b22bc477,male,Karl,Schiewerling,CDU,Bundestag,"Industriekaufmann, Personalfachkaufmann",0,0,https://www.abgeordnetenwatch.de/profile/karl-schiewerling
2015-05-11 23:01,gabriele-schmidt,f31341fa-de7c-4d61-a77a-ed0a9d67bff6,female,Gabriele,Schmidt,CDU,Bundestag,Industriekauffrau,0,0,https://www.abgeordnetenwatch.de/profile/gabriele-schmidt
2015-05-14 01:08,frank-schwabe,f3d0fec4-fe5b-4c44-9a53-0d182611d2aa,male,Frank,Schwabe,SPD,Bundestag,"Studium der Volkswirtschaftslehre, Landespflege, Geschichte, Politikwissenschaft und Soziologie",0,0,https://www.abgeordnetenwatch.de/profile/frank-schwabe
2015-05-22 01:08,ute-vogt,f4297b39-4768-450a-9f83-ba410dd2a34e,female,Ute,Vogt,SPD,Bundestag,Rechtsanwältin,0,0,https://www.abgeordnetenwatch.de/profile/ute-vogt
2015-05-12 11:00,gitta-connemann,f443394b-1450-4fd2-901b-bb47fe17e103,female,Gitta,Connemann,CDU,Bundestag,"Rechtsanwältin, Verkäuferin",0,0,https://www.abgeordnetenwatch.de/profile/gitta-connemann
2015-05-31 01:08,norbert-brackmann,f47345d5-e6aa-4f87-9235-dfae0656951c,male,Norbert,Brackmann,CDU,Bundestag,Jurist,0,0,https://www.abgeordnetenwatch.de/profile/norbert-brackmann
2015-05-12 09:00,gunther-krichbaum,f4a2bc34-92a2-484e-afd6-6d9ac7ec265f,male,Gunther,Krichbaum,CDU,Bundestag,Wirtschaftsjurist,0,0,https://www.abgeordnetenwatch.de/profile/gunther-krichbaum
