uuid,date,title,vote
cb6eed64-3aaf-4edb-b339-445aaacf738f,21.02.2014,"Diätenerhöhung","JA"
cb6eed64-3aaf-4edb-b339-445aaacf738f,21.02.2014,"Gesetz zur Strafbarkeit von Abgeordnetenbestechung","JA"
cb6eed64-3aaf-4edb-b339-445aaacf738f,20.02.2014,"Fortsetzung des Afghanistan-Einsatzes (ISAF)","JA"
cb6eed64-3aaf-4edb-b339-445aaacf738f,20.02.2014,"Verlängerung des Bundeswehreinsatzes in Mali","JA"
cb6eed64-3aaf-4edb-b339-445aaacf738f,30.01.2014,"Anbau von Genmais in der EU verhindern","NEIN"
cb6eed64-3aaf-4edb-b339-445aaacf738f,29.01.2014,"Fortsetzung des Patriot-Einsatzes in der Türkei","nicht beteiligt"
cb6eed64-3aaf-4edb-b339-445aaacf738f,29.01.2014,"Verlängerung des Anti-Terror-Einsatzes im Mittelmeer (OAE)","nicht beteiligt"
cb6eed64-3aaf-4edb-b339-445aaacf738f,28.11.2013,"Verlängerung des Bundeswehreinsatzes in Südsudan (UNMISS)","JA"
cb6eed64-3aaf-4edb-b339-445aaacf738f,28.11.2013,"Verlängerung des Darfur-Einsatzes (UNAMID)","nicht beteiligt"
uuid,date,title,vote
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,22.05.2015,"Tarifeinheitsgesetz","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,27.03.2015,"Nachhaltige und zukunftsweisende Liegenschaftspolitik","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,27.03.2015,"PKW-Maut","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,26.03.2015,"Kooperative Holzvermarktung","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,27.02.2015,"Finanzhilfen für Griechenland","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,26.02.2015,"Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali)","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,29.01.2015,"Ausbildungsunterstützungseinsatz Kurdistan-Irak","enthalten"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,29.01.2015,"Bundeswehreinsatz zur Luftüberwachung in der Türkei","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,19.12.2014,"Bundeswehreinsatz in Afghanistan","enthalten"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,18.12.2014,"Bundesdatenschutzgesetz","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,18.12.2014,"Fortsetzung des Bundeswehreinsatzes im Mittelmeer (ACTIVE ENDEAVOUR)","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,28.11.2014,"Bundeshaushaltsplan 2015","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,13.11.2014,"BAföG-Reform","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,13.11.2014,"Fortsetzung des Bundeswehreinsatzes im Südsudan","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,13.11.2014,"Lockerung des Kooperationsverbotes bei Hochschulfinanzierung","enthalten"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,13.11.2014,"Verlängerung des Bundeswehreinsatzes in Darfur (UNAMID)","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,16.10.2014,"Klage gegen EU-Beschluss zu staatlichen AKW-Beihilfen","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,25.09.2014,"Ablehnung von Schiedsgerichten bei TTIP und CETA","nicht beteiligt"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,03.07.2014,"Abschaffung der sachgrundlosen Befristung","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,03.07.2014,"Änderung des Staatsangehörigkeitsgesetzes","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,03.07.2014,"Angleichung der Renten in Ostdeutschland an Westniveau","enthalten"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,03.07.2014,"Flächendeckender Mindestlohn von 8,50 Euro","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,27.06.2014,"Länderöffnungsklausel zur Vorgabe von Mindestabständen zwischen Windenergieanlagen","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,27.06.2014,"Novelle des EEG","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,25.06.2014,"Fortsetzung des Libanon-Einsatzes (UNFIL)","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,25.06.2014,"Verlängerung der Bundeswehrbeteiligung an UN-Mission in Mali (Unterstützungsmission)","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,05.06.2014,"Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR)","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,23.05.2014,"Rentenpaket","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,22.05.2014,"Änderungsantrag Gesetz zur Sukzessivadoption durch Lebenspartner","nicht beteiligt"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,22.05.2014,"Nationale Ausnahmeregelungen beim Anbau von Gentechnik","nicht beteiligt"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,22.05.2014,"Verlängerung des Bundeswehreinsatzes gegen Piraterie (Operation Atalanta)","nicht beteiligt"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,08.05.2014,"Kündigung der bilateralen Kooperationen im Bereich der Nutzung atomarer Technologien","nicht beteiligt"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,08.05.2014,"Mindestlohn in der Fleischwirtschaft","nicht beteiligt"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,08.05.2014,"Transparenz bei Rüstungsexportentscheidungen","nicht beteiligt"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,10.04.2014,"Beteiligung der Bundeswehr an EUFOR-Einsatz Zentralafrika","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,09.04.2014,"Beteiligung der Bundeswehr bei Vernichtung syrischer Chemiewaffen","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,03.04.2014,"Beteiligung deutscher Streikräfte an Ausbildungsmission in Somalia","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,03.04.2014,"Minderheitenrechte im Bundestag","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,13.03.2014,"Für eine Kennzeichnungspflicht von Gen-Honig","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,21.02.2014,"Diätenerhöhung","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,21.02.2014,"Gesetz zur Strafbarkeit von Abgeordnetenbestechung","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,20.02.2014,"Fortsetzung des Afghanistan-Einsatzes (ISAF)","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,20.02.2014,"Verlängerung des Bundeswehreinsatzes in Mali","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,30.01.2014,"Anbau von Genmais in der EU verhindern","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,29.01.2014,"Fortsetzung des Patriot-Einsatzes in der Türkei","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,29.01.2014,"Verlängerung des Anti-Terror-Einsatzes im Mittelmeer (OAE)","NEIN"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,28.11.2013,"Verlängerung des Bundeswehreinsatzes in Südsudan (UNMISS)","JA"
cb970cbe-d16a-4961-8377-0cbfe0d6ff6e,28.11.2013,"Verlängerung des Darfur-Einsatzes (UNAMID)","JA"
uuid,date,title,vote
cba6c788-60dd-4989-972f-62a586ae0dbd,22.05.2015,"Tarifeinheitsgesetz","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,27.03.2015,"Nachhaltige und zukunftsweisende Liegenschaftspolitik","NEIN"
cba6c788-60dd-4989-972f-62a586ae0dbd,27.03.2015,"PKW-Maut","NEIN"
cba6c788-60dd-4989-972f-62a586ae0dbd,26.03.2015,"Kooperative Holzvermarktung","NEIN"
cba6c788-60dd-4989-972f-62a586ae0dbd,27.02.2015,"Finanzhilfen für Griechenland","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,26.02.2015,"Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali)","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,29.01.2015,"Ausbildungsunterstützungseinsatz Kurdistan-Irak","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,29.01.2015,"Bundeswehreinsatz zur Luftüberwachung in der Türkei","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,19.12.2014,"Bundeswehreinsatz in Afghanistan","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,18.12.2014,"Bundesdatenschutzgesetz","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,18.12.2014,"Fortsetzung des Bundeswehreinsatzes im Mittelmeer (ACTIVE ENDEAVOUR)","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,28.11.2014,"Bundeshaushaltsplan 2015","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,13.11.2014,"BAföG-Reform","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,13.11.2014,"Fortsetzung des Bundeswehreinsatzes im Südsudan","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,13.11.2014,"Lockerung des Kooperationsverbotes bei Hochschulfinanzierung","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,13.11.2014,"Verlängerung des Bundeswehreinsatzes in Darfur (UNAMID)","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,16.10.2014,"Klage gegen EU-Beschluss zu staatlichen AKW-Beihilfen","NEIN"
cba6c788-60dd-4989-972f-62a586ae0dbd,25.09.2014,"Ablehnung von Schiedsgerichten bei TTIP und CETA","NEIN"
cba6c788-60dd-4989-972f-62a586ae0dbd,03.07.2014,"Abschaffung der sachgrundlosen Befristung","NEIN"
cba6c788-60dd-4989-972f-62a586ae0dbd,03.07.2014,"Änderung des Staatsangehörigkeitsgesetzes","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,03.07.2014,"Angleichung der Renten in Ostdeutschland an Westniveau","NEIN"
cba6c788-60dd-4989-972f-62a586ae0dbd,03.07.2014,"Flächendeckender Mindestlohn von 8,50 Euro","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,27.06.2014,"Länderöffnungsklausel zur Vorgabe von Mindestabständen zwischen Windenergieanlagen","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,27.06.2014,"Novelle des EEG","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,25.06.2014,"Fortsetzung des Libanon-Einsatzes (UNFIL)","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,25.06.2014,"Verlängerung der Bundeswehrbeteiligung an UN-Mission in Mali (Unterstützungsmission)","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,05.06.2014,"Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR)","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,23.05.2014,"Rentenpaket","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,22.05.2014,"Änderungsantrag Gesetz zur Sukzessivadoption durch Lebenspartner","NEIN"
cba6c788-60dd-4989-972f-62a586ae0dbd,22.05.2014,"Nationale Ausnahmeregelungen beim Anbau von Gentechnik","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,22.05.2014,"Verlängerung des Bundeswehreinsatzes gegen Piraterie (Operation Atalanta)","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,08.05.2014,"Kündigung der bilateralen Kooperationen im Bereich der Nutzung atomarer Technologien","NEIN"
cba6c788-60dd-4989-972f-62a586ae0dbd,08.05.2014,"Mindestlohn in der Fleischwirtschaft","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,08.05.2014,"Transparenz bei Rüstungsexportentscheidungen","NEIN"
cba6c788-60dd-4989-972f-62a586ae0dbd,10.04.2014,"Beteiligung der Bundeswehr an EUFOR-Einsatz Zentralafrika","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,09.04.2014,"Beteiligung der Bundeswehr bei Vernichtung syrischer Chemiewaffen","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,03.04.2014,"Beteiligung deutscher Streikräfte an Ausbildungsmission in Somalia","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,03.04.2014,"Minderheitenrechte im Bundestag","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,13.03.2014,"Für eine Kennzeichnungspflicht von Gen-Honig","NEIN"
cba6c788-60dd-4989-972f-62a586ae0dbd,21.02.2014,"Diätenerhöhung","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,21.02.2014,"Gesetz zur Strafbarkeit von Abgeordnetenbestechung","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,20.02.2014,"Fortsetzung des Afghanistan-Einsatzes (ISAF)","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,20.02.2014,"Verlängerung des Bundeswehreinsatzes in Mali","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,30.01.2014,"Anbau von Genmais in der EU verhindern","enthalten"
cba6c788-60dd-4989-972f-62a586ae0dbd,29.01.2014,"Fortsetzung des Patriot-Einsatzes in der Türkei","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,29.01.2014,"Verlängerung des Anti-Terror-Einsatzes im Mittelmeer (OAE)","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,28.11.2013,"Verlängerung des Bundeswehreinsatzes in Südsudan (UNMISS)","JA"
cba6c788-60dd-4989-972f-62a586ae0dbd,28.11.2013,"Verlängerung des Darfur-Einsatzes (UNAMID)","JA"
uuid,date,title,vote
cbdde860-6842-41eb-a405-f3cf82af507d,22.05.2015,"Tarifeinheitsgesetz","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,27.03.2015,"Nachhaltige und zukunftsweisende Liegenschaftspolitik","NEIN"
cbdde860-6842-41eb-a405-f3cf82af507d,27.03.2015,"PKW-Maut","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,26.03.2015,"Kooperative Holzvermarktung","NEIN"
cbdde860-6842-41eb-a405-f3cf82af507d,27.02.2015,"Finanzhilfen für Griechenland","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,26.02.2015,"Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali)","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,29.01.2015,"Ausbildungsunterstützungseinsatz Kurdistan-Irak","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,29.01.2015,"Bundeswehreinsatz zur Luftüberwachung in der Türkei","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,19.12.2014,"Bundeswehreinsatz in Afghanistan","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,18.12.2014,"Bundesdatenschutzgesetz","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,18.12.2014,"Fortsetzung des Bundeswehreinsatzes im Mittelmeer (ACTIVE ENDEAVOUR)","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,28.11.2014,"Bundeshaushaltsplan 2015","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,13.11.2014,"BAföG-Reform","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,13.11.2014,"Fortsetzung des Bundeswehreinsatzes im Südsudan","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,13.11.2014,"Lockerung des Kooperationsverbotes bei Hochschulfinanzierung","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,13.11.2014,"Verlängerung des Bundeswehreinsatzes in Darfur (UNAMID)","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,16.10.2014,"Klage gegen EU-Beschluss zu staatlichen AKW-Beihilfen","NEIN"
cbdde860-6842-41eb-a405-f3cf82af507d,25.09.2014,"Ablehnung von Schiedsgerichten bei TTIP und CETA","NEIN"
cbdde860-6842-41eb-a405-f3cf82af507d,03.07.2014,"Abschaffung der sachgrundlosen Befristung","NEIN"
cbdde860-6842-41eb-a405-f3cf82af507d,03.07.2014,"Änderung des Staatsangehörigkeitsgesetzes","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,03.07.2014,"Angleichung der Renten in Ostdeutschland an Westniveau","NEIN"
cbdde860-6842-41eb-a405-f3cf82af507d,03.07.2014,"Flächendeckender Mindestlohn von 8,50 Euro","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,27.06.2014,"Länderöffnungsklausel zur Vorgabe von Mindestabständen zwischen Windenergieanlagen","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,27.06.2014,"Novelle des EEG","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,25.06.2014,"Fortsetzung des Libanon-Einsatzes (UNFIL)","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,25.06.2014,"Verlängerung der Bundeswehrbeteiligung an UN-Mission in Mali (Unterstützungsmission)","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,05.06.2014,"Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR)","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,23.05.2014,"Rentenpaket","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,22.05.2014,"Änderungsantrag Gesetz zur Sukzessivadoption durch Lebenspartner","NEIN"
cbdde860-6842-41eb-a405-f3cf82af507d,22.05.2014,"Nationale Ausnahmeregelungen beim Anbau von Gentechnik","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,22.05.2014,"Verlängerung des Bundeswehreinsatzes gegen Piraterie (Operation Atalanta)","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,08.05.2014,"Kündigung der bilateralen Kooperationen im Bereich der Nutzung atomarer Technologien","NEIN"
cbdde860-6842-41eb-a405-f3cf82af507d,08.05.2014,"Mindestlohn in der Fleischwirtschaft","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,08.05.2014,"Transparenz bei Rüstungsexportentscheidungen","NEIN"
cbdde860-6842-41eb-a405-f3cf82af507d,10.04.2014,"Beteiligung der Bundeswehr an EUFOR-Einsatz Zentralafrika","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,09.04.2014,"Beteiligung der Bundeswehr bei Vernichtung syrischer Chemiewaffen","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,03.04.2014,"Beteiligung deutscher Streikräfte an Ausbildungsmission in Somalia","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,03.04.2014,"Minderheitenrechte im Bundestag","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,13.03.2014,"Für eine Kennzeichnungspflicht von Gen-Honig","NEIN"
cbdde860-6842-41eb-a405-f3cf82af507d,21.02.2014,"Diätenerhöhung","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,21.02.2014,"Gesetz zur Strafbarkeit von Abgeordnetenbestechung","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,20.02.2014,"Fortsetzung des Afghanistan-Einsatzes (ISAF)","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,20.02.2014,"Verlängerung des Bundeswehreinsatzes in Mali","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,30.01.2014,"Anbau von Genmais in der EU verhindern","NEIN"
cbdde860-6842-41eb-a405-f3cf82af507d,29.01.2014,"Fortsetzung des Patriot-Einsatzes in der Türkei","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,29.01.2014,"Verlängerung des Anti-Terror-Einsatzes im Mittelmeer (OAE)","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,28.11.2013,"Verlängerung des Bundeswehreinsatzes in Südsudan (UNMISS)","JA"
cbdde860-6842-41eb-a405-f3cf82af507d,28.11.2013,"Verlängerung des Darfur-Einsatzes (UNAMID)","JA"
uuid,date,title,vote
cc7bd344-2fd6-413f-8f17-598010816295,22.05.2015,"Tarifeinheitsgesetz","JA"
cc7bd344-2fd6-413f-8f17-598010816295,27.03.2015,"Nachhaltige und zukunftsweisende Liegenschaftspolitik","NEIN"
cc7bd344-2fd6-413f-8f17-598010816295,27.03.2015,"PKW-Maut","JA"
cc7bd344-2fd6-413f-8f17-598010816295,26.03.2015,"Kooperative Holzvermarktung","NEIN"
cc7bd344-2fd6-413f-8f17-598010816295,27.02.2015,"Finanzhilfen für Griechenland","JA"
cc7bd344-2fd6-413f-8f17-598010816295,26.02.2015,"Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali)","JA"
cc7bd344-2fd6-413f-8f17-598010816295,29.01.2015,"Ausbildungsunterstützungseinsatz Kurdistan-Irak","JA"
cc7bd344-2fd6-413f-8f17-598010816295,29.01.2015,"Bundeswehreinsatz zur Luftüberwachung in der Türkei","JA"
cc7bd344-2fd6-413f-8f17-598010816295,19.12.2014,"Bundeswehreinsatz in Afghanistan","JA"
cc7bd344-2fd6-413f-8f17-598010816295,18.12.2014,"Bundesdatenschutzgesetz","JA"
cc7bd344-2fd6-413f-8f17-598010816295,18.12.2014,"Fortsetzung des Bundeswehreinsatzes im Mittelmeer (ACTIVE ENDEAVOUR)","JA"
cc7bd344-2fd6-413f-8f17-598010816295,28.11.2014,"Bundeshaushaltsplan 2015","JA"
cc7bd344-2fd6-413f-8f17-598010816295,13.11.2014,"BAföG-Reform","JA"
cc7bd344-2fd6-413f-8f17-598010816295,13.11.2014,"Fortsetzung des Bundeswehreinsatzes im Südsudan","JA"
cc7bd344-2fd6-413f-8f17-598010816295,13.11.2014,"Lockerung des Kooperationsverbotes bei Hochschulfinanzierung","JA"
cc7bd344-2fd6-413f-8f17-598010816295,13.11.2014,"Verlängerung des Bundeswehreinsatzes in Darfur (UNAMID)","JA"
cc7bd344-2fd6-413f-8f17-598010816295,16.10.2014,"Klage gegen EU-Beschluss zu staatlichen AKW-Beihilfen","NEIN"
cc7bd344-2fd6-413f-8f17-598010816295,25.09.2014,"Ablehnung von Schiedsgerichten bei TTIP und CETA","NEIN"
cc7bd344-2fd6-413f-8f17-598010816295,03.07.2014,"Abschaffung der sachgrundlosen Befristung","NEIN"
cc7bd344-2fd6-413f-8f17-598010816295,03.07.2014,"Änderung des Staatsangehörigkeitsgesetzes","JA"
cc7bd344-2fd6-413f-8f17-598010816295,03.07.2014,"Angleichung der Renten in Ostdeutschland an Westniveau","NEIN"
cc7bd344-2fd6-413f-8f17-598010816295,03.07.2014,"Flächendeckender Mindestlohn von 8,50 Euro","JA"
cc7bd344-2fd6-413f-8f17-598010816295,27.06.2014,"Länderöffnungsklausel zur Vorgabe von Mindestabständen zwischen Windenergieanlagen","JA"
cc7bd344-2fd6-413f-8f17-598010816295,27.06.2014,"Novelle des EEG","JA"
cc7bd344-2fd6-413f-8f17-598010816295,25.06.2014,"Fortsetzung des Libanon-Einsatzes (UNFIL)","JA"
cc7bd344-2fd6-413f-8f17-598010816295,25.06.2014,"Verlängerung der Bundeswehrbeteiligung an UN-Mission in Mali (Unterstützungsmission)","JA"
cc7bd344-2fd6-413f-8f17-598010816295,05.06.2014,"Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR)","JA"
cc7bd344-2fd6-413f-8f17-598010816295,23.05.2014,"Rentenpaket","JA"
cc7bd344-2fd6-413f-8f17-598010816295,22.05.2014,"Änderungsantrag Gesetz zur Sukzessivadoption durch Lebenspartner","NEIN"
cc7bd344-2fd6-413f-8f17-598010816295,22.05.2014,"Nationale Ausnahmeregelungen beim Anbau von Gentechnik","JA"
cc7bd344-2fd6-413f-8f17-598010816295,22.05.2014,"Verlängerung des Bundeswehreinsatzes gegen Piraterie (Operation Atalanta)","JA"
cc7bd344-2fd6-413f-8f17-598010816295,08.05.2014,"Kündigung der bilateralen Kooperationen im Bereich der Nutzung atomarer Technologien","NEIN"
cc7bd344-2fd6-413f-8f17-598010816295,08.05.2014,"Mindestlohn in der Fleischwirtschaft","JA"
cc7bd344-2fd6-413f-8f17-598010816295,08.05.2014,"Transparenz bei Rüstungsexportentscheidungen","NEIN"
cc7bd344-2fd6-413f-8f17-598010816295,10.04.2014,"Beteiligung der Bundeswehr an EUFOR-Einsatz Zentralafrika","JA"
cc7bd344-2fd6-413f-8f17-598010816295,09.04.2014,"Beteiligung der Bundeswehr bei Vernichtung syrischer Chemiewaffen","JA"
cc7bd344-2fd6-413f-8f17-598010816295,03.04.2014,"Beteiligung deutscher Streikräfte an Ausbildungsmission in Somalia","JA"
cc7bd344-2fd6-413f-8f17-598010816295,03.04.2014,"Minderheitenrechte im Bundestag","JA"
cc7bd344-2fd6-413f-8f17-598010816295,13.03.2014,"Für eine Kennzeichnungspflicht von Gen-Honig","NEIN"
cc7bd344-2fd6-413f-8f17-598010816295,21.02.2014,"Diätenerhöhung","JA"
cc7bd344-2fd6-413f-8f17-598010816295,21.02.2014,"Gesetz zur Strafbarkeit von Abgeordnetenbestechung","JA"
cc7bd344-2fd6-413f-8f17-598010816295,20.02.2014,"Fortsetzung des Afghanistan-Einsatzes (ISAF)","JA"
cc7bd344-2fd6-413f-8f17-598010816295,20.02.2014,"Verlängerung des Bundeswehreinsatzes in Mali","JA"
cc7bd344-2fd6-413f-8f17-598010816295,30.01.2014,"Anbau von Genmais in der EU verhindern","NEIN"
cc7bd344-2fd6-413f-8f17-598010816295,29.01.2014,"Fortsetzung des Patriot-Einsatzes in der Türkei","JA"
cc7bd344-2fd6-413f-8f17-598010816295,29.01.2014,"Verlängerung des Anti-Terror-Einsatzes im Mittelmeer (OAE)","JA"
cc7bd344-2fd6-413f-8f17-598010816295,28.11.2013,"Verlängerung des Bundeswehreinsatzes in Südsudan (UNMISS)","JA"
cc7bd344-2fd6-413f-8f17-598010816295,28.11.2013,"Verlängerung des Darfur-Einsatzes (UNAMID)","JA"
uuid,date,title,vote
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,22.05.2015,"Tarifeinheitsgesetz","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,27.03.2015,"Nachhaltige und zukunftsweisende Liegenschaftspolitik","NEIN"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,27.03.2015,"PKW-Maut","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,26.03.2015,"Kooperative Holzvermarktung","NEIN"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,27.02.2015,"Finanzhilfen für Griechenland","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,26.02.2015,"Verlängerung des Bundeswehreinsatzes in Mali (EUTM Mali)","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,29.01.2015,"Ausbildungsunterstützungseinsatz Kurdistan-Irak","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,29.01.2015,"Bundeswehreinsatz zur Luftüberwachung in der Türkei","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,19.12.2014,"Bundeswehreinsatz in Afghanistan","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,18.12.2014,"Bundesdatenschutzgesetz","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,18.12.2014,"Fortsetzung des Bundeswehreinsatzes im Mittelmeer (ACTIVE ENDEAVOUR)","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,28.11.2014,"Bundeshaushaltsplan 2015","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,13.11.2014,"BAföG-Reform","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,13.11.2014,"Fortsetzung des Bundeswehreinsatzes im Südsudan","JA"
cc876cde-31f1-45d8-b0a0-40b38ec91ce6,13.11.2014,"Lockerung des Kooperationsverbotes bei Hochschulfinanzierung","JA"
